symbol,date,open,high,low,close,volume,trade_count,vwap,feed,adjustment
AMAT,2026-01-20,315.31,323.68,314.92,317.44,9387315,130905,318.46,sip,all
AMAT,2026-01-21,318.69,327.87,316.12,324.43,7913957,124758,322.92,sip,all
AMAT,2026-01-22,332.16,332.2,316.67,317.99,6036095,114450,320.19,sip,all
AMAT,2026-01-23,318.19,322.84,310.3,321.58,6200984,99210,319.55,sip,all
AMAT,2026-01-26,321.2,321.2,315.78,318.67,4777183,88844,318.82,sip,all
AMAT,2026-01-27,323.64,335.63,322.48,331.88,8032954,117034,332.41,sip,all
AMAT,2026-01-28,341.08,343.18,332.13,335.91,8470041,125376,336.03,sip,all
AMAT,2026-01-29,339.89,343.74,328.06,340.49,7350542,124076,337.28,sip,all
AMAT,2026-01-30,332.1,340.1,320.74,321.52,9814060,133919,325.19,sip,all
AMAT,2026-02-02,319.8,329.62,319.05,327.58,7409582,120550,326.26,sip,all
AMAT,2026-02-03,336.1,337.6,311.17,317.88,10697028,160228,318.81,sip,all
AMAT,2026-02-04,323.18,323.18,286.78,296.86,14719408,243001,298.27,sip,all
AMAT,2026-02-05,299.32,303.59,291.59,303.23,8514321,134306,299.37,sip,all
AMAT,2026-02-06,308.64,323.59,307.53,321.71,8344434,129399,320.49,sip,all
AMAT,2026-02-09,316.77,331.57,315.31,329.75,7458948,107131,327.22,sip,all
AMAT,2026-02-10,329.04,333.78,320.72,328.25,6785829,98869,328.45,sip,all
AMAT,2026-02-11,337.07,343.48,330.07,339.04,7160914,102734,338.48,sip,all
AMAT,2026-02-12,339.04,340.22,324.75,327.57,9764434,172623,330.01,sip,all
AMAT,2026-02-13,364.04,375.38,352.38,354.03,15706020,248267,360.88,sip,all
AMAT,2026-02-17,350.13,361.73,346.8,358.24,8791276,136188,356.72,sip,all
AMAT,2026-02-18,360.73,373.07,358.37,368.38,8784291,141172,367.81,sip,all
AMAT,2026-02-19,361.75,369.61,359.95,369.37,6640140,101199,366.92,sip,all
AMAT,2026-02-20,365.81,376.64,365.81,374.91,8178683,119350,373.08,sip,all
AMAT,2026-02-23,371.94,378.39,369.22,373.09,6080927,100730,372.89,sip,all
AMAT,2026-02-24,376.12,380.04,367.54,377.46,5714792,93118,376.58,sip,all
AMAT,2026-02-25,384.52,395.46,383.52,394.46,9749043,139564,393.31,sip,all
AMAT,2026-02-26,391.31,392.98,366.08,375.25,7722177,140837,375.18,sip,all
AMAT,2026-02-27,365.49,378.11,365.16,371.84,9044322,99373,372.04,sip,all
AMAT,2026-03-02,366.12,373.35,362.83,371.72,5805880,96624,370.25,sip,all
AMAT,2026-03-03,350.46,359.08,348.16,350.88,7986267,138352,352.1,sip,all
AMAT,2026-03-04,358.77,361.89,350.26,357.32,5983128,98569,357.25,sip,all
AMAT,2026-03-05,350.6,354.32,335.88,346.1,5910246,120992,344.65,sip,all
AMAT,2026-03-06,329.11,340.98,321.34,324.34,8658482,142193,328.41,sip,all
AMAT,2026-03-09,320.08,338.74,316.27,338.52,9507667,146178,331.5,sip,all
AMAT,2026-03-10,339.43,354.83,338.58,345.45,6124380,122163,347.42,sip,all
AMAT,2026-03-11,347.57,352.56,343.1,350.63,4519670,91182,349.94,sip,all
AMAT,2026-03-12,343.76,345.05,333.6,336.85,5981519,97894,337.42,sip,all
AMAT,2026-03-13,342.04,348.82,339.86,341.11,5334815,88137,343.01,sip,all
AMAT,2026-03-16,347.27,350.31,343.14,345.75,4429778,89578,346.27,sip,all
AMAT,2026-03-17,345.75,352.38,342.58,352.02,4836303,83768,349.58,sip,all
AMAT,2026-03-18,352.95,357.41,348.8,349.04,5173071,97474,351.81,sip,all
AMAT,2026-03-19,340.32,358.6,337.67,356.77,6462319,113589,354.23,sip,all
AMAT,2026-03-20,359.32,361.55,346.23,356.62,17590782,131361,355.61,sip,all
AMAT,2026-03-23,367.36,373.79,361.0,361.34,6494119,127501,364.53,sip,all
AMAT,2026-03-24,357.72,379.52,357.56,373.53,6409434,111184,373.01,sip,all
AMAT,2026-03-25,370.54,375.21,360.21,368.88,5055244,96769,368.31,sip,all
AMAT,2026-03-26,357.92,359.03,337.11,338.13,9265191,162047,342.85,sip,all
AMAT,2026-03-27,337.21,345.26,333.92,336.75,5987654,107233,337.67,sip,all
AMAT,2026-03-30,343.57,344.11,320.29,322.72,6572393,125930,325.01,sip,all
AMAT,2026-03-31,328.42,341.64,325.06,341.37,8338325,131501,336.65,sip,all
AMAT,2026-04-01,344.86,358.55,341.01,353.36,5978122,109341,353.95,sip,all
AMAT,2026-04-02,337.58,353.87,336.83,348.04,4272182,91002,347.17,sip,all
AMAT,2026-04-06,350.58,353.06,345.4,352.18,2508482,62620,350.87,sip,all
AMAT,2026-04-07,347.71,355.56,345.07,353.87,4027306,84378,351.52,sip,all
AMAT,2026-04-08,378.42,388.82,377.31,385.24,7632582,148030,384.49,sip,all
AMAT,2026-04-09,384.77,398.25,384.65,397.32,5377060,111255,394.85,sip,all
AMAT,2026-04-10,402.0,406.78,398.48,398.99,6403533,115046,401.76,sip,all
AMAT,2026-04-13,397.35,400.0,389.11,395.24,5250728,114350,393.92,sip,all
AMAT,2026-04-14,399.5,400.55,390.52,395.15,5356415,112669,394.75,sip,all
AMAT,2026-04-15,388.73,394.12,379.21,393.77,5928973,116879,388.81,sip,all
AMAT,2026-04-16,388.47,393.02,383.82,389.42,5116098,114875,388.67,sip,all
AMAT,2026-04-17,397.25,400.0,389.92,396.45,6020965,119814,394.98,sip,all
AMAT,2026-04-20,397.11,398.0,389.9,391.13,3750037,93070,392.27,sip,all
AMAT,2026-04-21,392.51,397.02,390.57,393.84,5417612,106058,394.16,sip,all
AMAT,2026-04-22,399.37,403.58,390.77,402.98,5271292,117961,400.53,sip,all
AMAT,2026-04-23,405.67,413.31,396.65,403.41,4424192,113984,405.04,sip,all
AMAT,2026-04-24,411.99,419.98,409.8,416.52,6163798,120926,416.29,sip,all
AMAT,2026-04-27,415.48,416.48,397.51,404.36,5667817,123579,403.81,sip,all
AMAT,2026-04-28,385.52,389.59,377.33,380.64,10401361,190763,381.89,sip,all
AMAT,2026-04-29,383.39,385.53,376.6,382.11,5119580,117276,381.43,sip,all
AMAT,2026-04-30,385.06,395.52,384.08,394.0,7053150,126423,391.88,sip,all
AMAT,2026-05-01,388.97,398.15,385.72,388.6,4590108,124261,390.68,sip,all
AMAT,2026-05-04,386.68,400.5,385.17,390.89,5063398,146487,391.63,sip,all
AMAT,2026-05-05,403.89,413.99,399.75,410.31,6325748,169743,408.72,sip,all
AMAT,2026-05-06,420.48,432.27,417.23,428.09,7246008,189920,426.25,sip,all
AMAT,2026-05-07,425.83,427.17,405.51,410.13,7746729,170525,412.26,sip,all
AMAT,2026-05-08,422.58,437.5,417.38,434.9,8170522,188610,433.03,sip,all
AMAT,2026-05-11,438.7,447.89,436.73,443.07,8330128,193580,443.37,sip,all
AMAT,2026-05-12,436.26,436.51,416.04,430.66,9326015,205895,425.79,sip,all
AMAT,2026-05-13,435.37,439.95,421.78,436.07,7843897,176658,433.14,sip,all
AMAT,2026-05-14,442.78,447.89,437.46,440.01,14942160,349491,442.74,sip,all
AMAT,2026-05-15,427.89,443.95,421.04,436.08,12774350,285838,435.16,sip,all
AMAT,2026-05-18,440.76,441.16,407.58,413.06,8272996,219232,414.78,sip,all
AMAT,2026-05-19,403.87,414.95,396.88,406.4,8424211,204559,405.55,sip,all
AMAT,2026-05-20,415.93,426.97,415.33,426.32,6892704,175257,423.46,sip,all
AMAT,2026-05-21,424.185,430.98,421.609,427.36,5686652,136784,426.293468,sip,all
AMAT,2026-05-22,434.345,438.125,430.29,432.16,4896827,125640,433.932554,sip,all
AMAT,2026-05-26,444.738,456.78,438.0,454.89,8059122,184465,452.423337,sip,all
AMAT,2026-05-27,461.215,462.4,441.12,448.25,5058606,150586,448.49674,sip,all
AMAT,2026-05-28,446.13,457.68,438.25,449.68,5680242,152286,449.742138,sip,all
AMAT,2026-05-29,452.77,460.46,445.7,450.06,8554109,129125,450.75702,sip,all
AMAT,2026-06-01,444.54,463.8799,438.22,458.17,6619829,160390,455.535944,sip,all
AMAT,2026-06-02,465.3,491.51,461.45,490.05,10447629,196516,483.216459,sip,all
AMAT,2026-06-03,487.95,508.2599,487.36,500.77,8971266,182459,499.573917,sip,all
AMAT,2026-06-04,485.655,510.75,480.11,501.7,6734577,178005,498.560407,sip,all
AMAT,2026-06-05,479.71,484.9,452.905,453.01,11916816,269298,461.815394,sip,all
AMAT,2026-06-08,476.0,497.71,471.115,492.17,9733720,207230,490.092299,sip,all
AMAT,2026-06-09,501.72,525.9799,466.51,499.21,11733637,284364,497.667336,sip,all
AMAT,2026-06-10,502.79,534.44,494.88,497.01,11400348,264039,507.059832,sip,all
AMAT,2026-06-11,522.485,557.62,519.9,552.64,12435887,295995,541.440327,sip,all
AMAT,2026-06-12,548.62,569.95,544.07,567.25,8072219,212423,561.97756,sip,all
AMAT,2026-06-15,589.98,599.62,580.51,585.78,11685760,272536,588.138609,sip,all
AMAT,2026-06-16,581.985,600.91,567.65,568.23,10913433,232585,578.466194,sip,all
AMAT,2026-06-17,592.015,623.35,590.825,592.92,11055440,280776,605.834212,sip,all
AMAT,2026-06-18,622.52,638.9,612.5,617.11,16790261,258202,620.976184,sip,all
AMAT,2026-06-22,626.22,641.18,620.685,640.18,10746253,235861,632.499709,sip,all
AMAT,2026-06-23,581.925,592.5,573.51,585.88,12046169,314083,584.679229,sip,all
AMAT,2026-06-24,585.24,594.265,569.49,588.97,10733028,287746,583.408806,sip,all
AMAT,2026-06-25,637.735,669.22,609.7001,668.0,16519000,374081,647.220429,sip,all
AMAT,2026-06-26,642.759,660.19,622.0,626.84,28147751,379901,633.459568,sip,all
AMAT,2026-06-29,635.43,708.99,632.11,694.64,14178628,370281,683.69806,sip,all
AMAT,2026-06-30,697.5,739.67,696.0,723.0,16474499,378191,726.014432,sip,all
AMAT,2026-07-01,668.405,693.78,639.06,650.91,16106937,450861,659.840276,sip,all
AMAT,2026-07-02,656.69,656.998,581.9,603.04,15111808,444942,604.126691,sip,all
AMAT,2026-07-06,627.755,629.0,591.68,592.79,8633485,252754,600.900246,sip,all
AMAT,2026-07-07,545.35,558.28,527.63,554.5,12564872,338089,545.225189,sip,all
AMAT,2026-07-08,547.1,578.14,546.18,570.5,7542909,216046,568.885265,sip,all
AMAT,2026-07-09,627.305,629.98,585.45,588.66,14426782,332571,602.312915,sip,all
AMAT,2026-07-10,578.24,609.22,573.39,602.5,6286374,162239,597.692609,sip,all
AMD,2025-09-02,158.42,162.3916,156.62,162.32,38656131,458665,160.488065,sip,all
AMD,2025-09-03,161.81,164.75,160.58,162.13,30752786,344435,161.965594,sip,all
AMD,2025-09-04,159.935,162.05,157.79,161.79,32103496,349388,160.197346,sip,all
AMD,2025-09-05,157.12,157.14,150.18,151.14,78197283,891305,152.420663,sip,all
AMD,2025-09-08,151.8,152.6388,149.22,151.41,41848995,513779,151.099662,sip,all
AMD,2025-09-09,151.99,156.66,151.93,155.82,42802472,458887,154.082206,sip,all
AMD,2025-09-10,163.54,164.525,158.0,159.54,52465270,533742,160.424669,sip,all
AMD,2025-09-11,158.62,160.21,154.99,155.67,48803384,525619,156.272679,sip,all
AMD,2025-09-12,157.0,160.41,154.92,158.57,42232777,463796,157.948635,sip,all
AMD,2025-09-15,160.01,162.3,157.6012,161.16,36808726,427377,159.949122,sip,all
AMD,2025-09-16,161.37,161.95,159.22,160.46,27946478,325029,160.395555,sip,all
AMD,2025-09-17,159.28,161.63,155.76,159.16,41823842,443346,159.01047,sip,all
AMD,2025-09-18,150.96,158.7699,149.85,157.92,84549468,943304,154.837227,sip,all
AMD,2025-09-19,157.38,159.84,155.9,157.39,55448076,463405,157.488382,sip,all
AMD,2025-09-22,157.42,162.68,157.42,159.79,46505480,505009,160.719107,sip,all
AMD,2025-09-23,160.52,163.39,159.21,160.9,39448320,418066,161.231515,sip,all
AMD,2025-09-24,162.98,165.1,158.43,160.88,38464120,413533,161.472406,sip,all
AMD,2025-09-25,157.135,161.63,154.7798,161.27,36809877,404347,159.185314,sip,all
AMD,2025-09-26,160.52,162.11,157.05,159.46,30316931,352322,159.019418,sip,all
AMD,2025-09-29,160.12,164.3,159.9,161.36,39828794,427717,162.361145,sip,all
AMD,2025-09-30,160.795,162.28,159.33,161.79,29669331,340429,160.857001,sip,all
AMD,2025-10-01,160.93,164.18,160.49,164.01,39895177,441837,162.657354,sip,all
AMD,2025-10-02,168.675,171.06,166.12,169.73,55475228,650186,169.211201,sip,all
AMD,2025-10-03,170.68,170.68,163.14,164.67,42699147,519838,166.81787,sip,all
AMD,2025-10-06,226.445,226.709,203.01,203.71,248859576,3011585,211.151328,sip,all
AMD,2025-10-07,214.85,218.9,209.28,211.51,115748143,1324733,213.277962,sip,all
AMD,2025-10-08,212.95,235.87,210.695,235.56,159983459,1833120,227.192898,sip,all
AMD,2025-10-09,236.3,240.1,229.53,232.89,94290740,1112215,234.048473,sip,all
AMD,2025-10-10,232.77,234.22,213.2001,214.9,118656636,1389529,220.898866,sip,all
AMD,2025-10-13,220.2,224.1899,214.9,216.42,63104021,775321,218.473606,sip,all
AMD,2025-10-14,219.2,224.98,215.9,218.09,71216269,848403,220.545099,sip,all
AMD,2025-10-15,222.705,239.24,220.7601,238.6,108480962,1160705,234.245422,sip,all
AMD,2025-10-16,236.285,241.2,232.24,234.56,69726437,811618,237.285716,sip,all
AMD,2025-10-17,233.26,235.38,227.91,233.08,55804203,650631,232.150357,sip,all
AMD,2025-10-20,236.465,242.88,234.4,240.56,56741695,635728,240.336443,sip,all
AMD,2025-10-21,239.39,242.26,234.02,238.03,47118275,527883,238.348273,sip,all
AMD,2025-10-22,236.85,240.1324,224.88,230.23,59668778,688861,230.677815,sip,all
AMD,2025-10-23,230.16,235.9,228.54,234.99,39024429,445719,233.634721,sip,all
AMD,2025-10-24,243.36,253.39,241.95,252.92,71221044,864982,250.455785,sip,all
AMD,2025-10-27,257.88,260.42,249.8001,259.67,65612980,798917,255.414088,sip,all
AMD,2025-10-28,259.14,264.58,257.0,258.01,47448229,594540,260.81507,sip,all
AMD,2025-10-29,264.19,267.0799,257.4044,264.33,49335594,678250,262.774258,sip,all
AMD,2025-10-30,259.92,263.88,252.31,254.84,45162452,594328,258.547561,sip,all
AMD,2025-10-31,259.6,262.13,253.4064,256.12,34449175,481713,257.967867,sip,all
AMD,2025-11-03,259.33,260.91,253.89,259.65,36351420,511152,257.515091,sip,all
AMD,2025-11-04,250.35,257.38,247.39,250.05,56491830,856151,252.997816,sip,all
AMD,2025-11-05,243.24,259.65,242.805,256.33,67366572,833731,253.049837,sip,all
AMD,2025-11-06,253.465,253.51,235.74,237.7,66049698,865210,240.813326,sip,all
AMD,2025-11-07,230.94,235.87,224.6401,233.54,52162576,748603,229.742042,sip,all
AMD,2025-11-10,242.135,248.9,240.5,243.98,43361641,555461,244.787687,sip,all
AMD,2025-11-11,241.655,248.46,234.64,237.52,61336768,746890,240.813222,sip,all
AMD,2025-11-12,253.13,263.51,250.0,258.89,108941979,1193621,257.460338,sip,all
AMD,2025-11-13,251.9,259.6309,246.06,247.96,63178592,775862,251.899324,sip,all
AMD,2025-11-14,240.11,253.44,235.08,246.81,47655644,629652,246.839564,sip,all
AMD,2025-11-17,242.745,248.77,237.15,240.52,37942206,479153,242.705997,sip,all
AMD,2025-11-18,236.78,238.0,224.71,230.29,45619850,622589,230.478751,sip,all
AMD,2025-11-19,230.26,235.2799,219.7101,223.55,52093445,680306,225.457939,sip,all
AMD,2025-11-20,232.7,234.25,204.53,206.02,66342870,900045,216.44553,sip,all
AMD,2025-11-21,208.805,208.83,195.0,203.78,67421145,871884,202.503119,sip,all
AMD,2025-11-24,207.16,217.13,205.85,215.05,46749561,539457,213.671105,sip,all
AMD,2025-11-25,201.475,206.58,194.275,206.13,69773496,913615,200.030865,sip,all
AMD,2025-11-26,210.05,215.5899,207.0,214.24,43270240,531385,212.375472,sip,all
AMD,2025-11-28,216.135,218.3,214.02,217.53,18657987,260494,216.602515,sip,all
AMD,2025-12-01,213.875,220.98,213.5,219.76,30768722,383424,218.489415,sip,all
AMD,2025-12-02,221.79,225.98,214.39,215.24,42002462,504120,218.717908,sip,all
AMD,2025-12-03,216.26,218.2,211.7686,217.6,28545180,368780,216.059706,sip,all
AMD,2025-12-04,216.875,219.12,214.14,215.98,24478204,338800,216.410503,sip,all
AMD,2025-12-05,217.165,223.642,216.24,217.97,33292396,424086,219.093789,sip,all
AMD,2025-12-08,219.085,223.71,218.36,221.11,30943182,383463,220.696627,sip,all
AMD,2025-12-09,221.04,224.84,217.907,221.62,25166128,332887,221.702469,sip,all
AMD,2025-12-10,222.0,222.605,218.67,221.42,23279366,313376,220.668004,sip,all
AMD,2025-12-11,217.81,221.4989,210.1901,221.43,30694649,450228,216.381624,sip,all
AMD,2025-12-12,218.37,222.49,209.06,210.78,37073910,502262,213.114171,sip,all
AMD,2025-12-15,212.28,215.36,206.58,207.58,27222196,390563,210.561206,sip,all
AMD,2025-12-16,206.92,210.22,205.11,209.17,23467569,327625,207.993881,sip,all
AMD,2025-12-17,210.035,211.5,197.53,198.11,31595409,462211,201.41724,sip,all
AMD,2025-12-18,203.815,206.36,200.5001,201.06,29720136,349623,203.053255,sip,all
AMD,2025-12-19,204.6,215.18,204.2001,213.43,58445450,431730,211.86268,sip,all
AMD,2025-12-22,220.0,220.17,213.31,214.95,24950728,326286,214.8796,sip,all
AMD,2025-12-23,212.855,217.03,212.28,214.9,20272288,270153,214.602988,sip,all
AMD,2025-12-24,214.98,216.54,213.97,215.04,7956797,127877,215.1228,sip,all
AMD,2025-12-26,215.43,216.83,213.03,214.99,15792558,231923,215.06592,sip,all
AMD,2025-12-29,211.575,216.047,209.24,215.61,20326855,287025,213.950325,sip,all
AMD,2025-12-30,215.865,216.82,214.33,215.34,16409566,250322,215.295616,sip,all
AMD,2025-12-31,215.815,217.64,213.8,214.16,17591581,245211,215.686877,sip,all
AMD,2026-01-02,218.9,227.15,218.895,223.47,36446169,475634,223.210693,sip,all
AMD,2026-01-05,230.245,234.02,220.48,221.08,31824930,495655,224.195828,sip,all
AMD,2026-01-06,222.71,222.92,211.25,214.35,40033208,576183,214.54802,sip,all
AMD,2026-01-07,212.125,212.125,207.17,210.02,29715483,456295,209.598571,sip,all
AMD,2026-01-08,210.9,210.94,203.33,204.68,27505031,441205,205.348843,sip,all
AMD,2026-01-09,205.72,207.3,203.07,203.17,24217339,360062,204.996392,sip,all
AMD,2026-01-12,201.18,209.88,199.8,207.69,27287274,393035,207.463774,sip,all
AMD,2026-01-13,215.1,223.11,214.975,220.97,56894937,694633,220.394803,sip,all
AMD,2026-01-14,217.54,224.09,215.11,223.6,40466520,523005,221.233124,sip,all
AMD,2026-01-15,227.9,238.35,227.22,227.92,55270210,734868,234.058711,sip,all
AMD,2026-01-16,234.3,234.49,228.86,231.83,42545614,469714,232.118212,sip,all
AMD,2026-01-20,226.08,239.5,225.4105,231.92,44327712,597872,234.094648,sip,all
AMD,2026-01-21,235.99,252.9,235.78,249.8,62385578,792751,247.135478,sip,all
AMD,2026-01-22,251.745,256.08,246.632,253.73,37945005,511920,252.419294,sip,all
AMD,2026-01-23,261.18,266.96,256.25,259.68,47525928,628399,260.961233,sip,all
AMD,2026-01-26,256.745,258.2899,250.3,251.31,30672461,420144,252.627173,sip,all
AMD,2026-01-27,252.16,255.55,247.96,252.03,25691598,369245,251.98061,sip,all
AMD,2026-01-28,254.125,257.4,250.21,252.74,27061187,380902,253.129932,sip,all
AMD,2026-01-29,254.655,260.5298,240.91,252.18,31685168,458463,249.424417,sip,all
AMD,2026-01-30,236.93,245.24,234.55,236.73,40035670,545967,239.709788,sip,all
AMD,2026-02-02,235.77,249.97,235.0,246.27,36308106,514555,246.365786,sip,all
AMD,2026-02-03,251.55,252.65,237.0376,242.11,53097051,781851,243.25865,sip,all
AMD,2026-02-04,215.0,218.58,199.1501,200.19,107173293,1667565,205.117715,sip,all
AMD,2026-02-05,201.855,204.04,190.72,192.5,62196419,936056,194.76416,sip,all
AMD,2026-02-06,197.13,209.27,196.43,208.44,54504470,707608,205.883017,sip,all
AMD,2026-02-09,206.895,217.6,204.15,216.0,38810841,548234,214.299325,sip,all
AMD,2026-02-10,215.14,219.39,213.13,213.57,25326694,355582,215.541586,sip,all
AMD,2026-02-11,217.88,219.65,209.21,213.58,33384744,448543,213.220249,sip,all
AMD,2026-02-12,215.83,218.4564,205.14,205.94,32180957,426594,209.33379,sip,all
AMD,2026-02-13,204.02,210.05,203.8801,207.32,26123882,348540,207.345651,sip,all
AMD,2026-02-17,202.145,205.3,194.83,203.08,33712081,482302,201.044348,sip,all
AMD,2026-02-18,198.405,203.2,195.0001,200.12,35664087,495290,199.793085,sip,all
AMD,2026-02-19,200.11,204.1,198.2939,203.37,25842274,328045,201.927676,sip,all
AMD,2026-02-20,200.115,204.87,198.56,200.15,36317256,418077,200.917763,sip,all
AMD,2026-02-23,198.09,199.38,194.15,196.6,28220312,410589,196.349644,sip,all
AMD,2026-02-24,211.63,216.71,206.5,213.84,81402098,1005328,212.226647,sip,all
AMD,2026-02-25,214.82,216.7,210.33,210.86,44618284,609716,212.186044,sip,all
AMD,2026-02-26,208.8,209.79,201.46,203.68,35051291,547642,203.943005,sip,all
AMD,2026-02-27,200.105,201.89,197.74,200.21,31342374,469445,199.782106,sip,all
AMD,2026-03-02,193.845,198.74,190.0,198.62,34157763,518096,195.773311,sip,all
AMD,2026-03-03,191.46,193.64,188.22,190.95,37815665,566307,190.909314,sip,all
AMD,2026-03-04,192.12,202.44,189.86,202.07,40940200,581867,199.098475,sip,all
AMD,2026-03-05,197.77,203.79,194.88,199.45,36025645,468898,199.145311,sip,all
AMD,2026-03-06,195.27,200.24,191.2501,192.43,33932216,426474,195.783601,sip,all
AMD,2026-03-09,189.36,202.97,189.02,202.68,38907536,513512,196.713321,sip,all
AMD,2026-03-10,202.51,206.59,202.2,203.23,29164693,393798,204.22687,sip,all
AMD,2026-03-11,205.11,209.21,203.63,204.83,23099000,335559,205.738089,sip,all
AMD,2026-03-12,202.825,203.62,196.67,197.74,28914090,430745,198.701098,sip,all
AMD,2026-03-13,198.11,199.68,192.27,193.39,27589758,435028,194.985197,sip,all
AMD,2026-03-16,194.975,200.17,194.8,196.58,30313561,471186,197.79195,sip,all
AMD,2026-03-17,196.68,199.21,195.26,196.31,22802298,336586,196.885296,sip,all
AMD,2026-03-18,196.0,202.86,195.75,199.46,28591295,416423,199.702994,sip,all
AMD,2026-03-19,195.032,205.88,192.83,205.27,32267904,451432,200.522817,sip,all
AMD,2026-03-20,204.885,206.3,198.26,201.33,37287602,380206,201.38296,sip,all
AMD,2026-03-23,206.395,209.109,201.71,202.68,31882560,480329,205.215404,sip,all
AMD,2026-03-24,201.39,206.43,200.13,205.37,27278428,371197,203.622353,sip,all
AMD,2026-03-25,211.505,221.33,211.505,220.27,48547067,795349,218.473043,sip,all
AMD,2026-03-26,217.979,221.0,203.43,203.77,49239344,748643,208.840473,sip,all
AMD,2026-03-27,201.77,203.2699,197.69,201.99,29230213,470519,200.971978,sip,all
AMD,2026-03-30,204.95,208.43,192.865,196.04,41080563,600930,198.914131,sip,all
AMD,2026-03-31,198.05,204.0,196.41,203.43,42339527,537964,201.219371,sip,all
AMD,2026-04-01,207.585,213.83,205.84,210.21,40859969,578563,210.806016,sip,all
AMD,2026-04-02,204.05,217.78,200.62,217.5,38486232,515059,212.654546,sip,all
AMD,2026-04-06,219.28,226.31,217.73,220.18,30815518,415953,221.331278,sip,all
AMD,2026-04-07,218.255,222.0984,215.375,221.53,26503651,366561,218.846929,sip,all
AMD,2026-04-08,232.12,234.0,227.09,231.82,35523334,528575,230.921973,sip,all
AMD,2026-04-09,233.014,237.1,230.9101,236.64,27148945,398361,234.862409,sip,all
AMD,2026-04-10,239.0,249.58,238.96,245.04,36507034,575208,245.783849,sip,all
AMD,2026-04-13,245.025,247.33,242.03,246.83,22809210,356822,245.216054,sip,all
AMD,2026-04-14,249.79,255.46,245.7,255.07,25759509,422088,251.662969,sip,all
AMD,2026-04-15,254.96,258.18,251.85,258.12,24720767,386613,255.836925,sip,all
AMD,2026-04-16,264.99,279.34,261.51,278.26,64891774,882949,272.831824,sip,all
AMD,2026-04-17,281.0,281.05,274.14,278.39,35552359,528974,278.0598,sip,all
AMD,2026-04-20,280.6,287.61,272.0,274.95,34855909,492861,276.92904,sip,all
AMD,2026-04-21,277.33,286.2,276.62,284.49,38979769,521145,281.994257,sip,all
AMD,2026-04-22,291.215,304.25,286.14,303.46,49089779,705967,297.268529,sip,all
AMD,2026-04-23,302.01,310.22,299.76,305.33,45653096,661871,305.219044,sip,all
AMD,2026-04-24,336.755,352.99,334.54,347.81,81676692,1257446,346.032517,sip,all
AMD,2026-04-27,346.32,349.21,328.81,334.63,50629551,793727,335.198005,sip,all
AMD,2026-04-28,311.86,327.5,310.0,323.21,43040672,670856,321.711591,sip,all
AMD,2026-04-29,326.58,340.17,318.86,337.11,44738282,637805,330.81643,sip,all
AMD,2026-04-30,341.355,354.96,332.6,354.49,42153194,647196,347.500345,sip,all
AMD,2026-05-01,351.87,362.79,349.25,360.54,34318299,543529,357.200524,sip,all
AMD,2026-05-04,360.31,361.85,338.7,341.54,42049675,771217,345.534209,sip,all
AMD,2026-05-05,351.51,359.5716,344.88,355.26,64280512,1066745,353.275619,sip,all
AMD,2026-05-06,409.49,430.6,402.04,421.39,87812170,1558287,416.484725,sip,all
AMD,2026-05-07,417.07,421.71,401.08,408.46,44942367,823455,410.333709,sip,all
AMD,2026-05-08,418.59,456.29,418.29,455.19,58209341,985017,441.905387,sip,all
AMD,2026-05-11,460.55,469.215,450.88,458.79,46162769,854365,460.850764,sip,all
AMD,2026-05-12,449.25,458.8,426.11,448.29,39201200,780868,442.913164,sip,all
AMD,2026-05-13,457.035,459.5,432.65,445.5,30471792,553066,445.30529,sip,all
AMD,2026-05-14,440.6,453.31,435.68,449.7,26158270,484241,447.821013,sip,all
AMD,2026-05-15,433.34,439.0,423.3616,424.1,29181132,560169,430.026492,sip,all
AMD,2026-05-18,429.5,438.8,410.71,420.99,28482481,570951,420.287983,sip,all
AMD,2026-05-19,412.6,428.75,393.36,414.05,38802002,691447,410.95096,sip,all
AMD,2026-05-20,428.04,449.3899,426.05,447.58,36181322,625926,442.592949,sip,all
AMD,2026-05-21,441.99,451.2,431.6,449.59,27294730,499158,442.723565,sip,all
AMD,2026-05-22,469.84,481.41,461.71,467.51,34812866,641996,469.759699,sip,all
AMD,2026-05-26,484.74,506.96,480.23,503.89,38544920,746622,496.00159,sip,all
AMD,2026-05-27,508.0,510.21,486.6603,495.54,27648078,604364,496.153124,sip,all
AMD,2026-05-28,499.0,527.1999,493.52,518.09,31494245,624085,514.074692,sip,all
AMD,2026-05-29,520.8,522.0,503.43,516.1,30859030,514537,513.539909,sip,all
AMD,2026-06-01,500.16,517.5,486.8,510.13,33377907,705345,504.275941,sip,all
AMD,2026-06-02,506.3,522.49,501.22,521.54,24339093,464997,514.858986,sip,all
AMD,2026-06-03,533.75,546.44,524.3001,542.52,29463137,599556,537.214525,sip,all
AMD,2026-06-04,514.75,532.19,499.8701,523.2,29163980,637479,518.361364,sip,all
AMD,2026-06-05,499.525,505.62,463.95,466.38,46977946,975636,477.94246,sip,all
AMD,2026-06-08,485.0,494.97,477.71,490.33,25216268,543750,488.607515,sip,all
AMD,2026-06-09,502.75,505.0,437.23,475.505,37845048,775759,468.97612,sip,all
AMD,2026-06-10,467.97,477.4499,448.33,452.4,27823553,558737,459.027967,sip,all
AMD,2026-06-11,461.6,490.46,458.02,488.45,30506116,568468,477.522539,sip,all
